business_id,categories,name,photo_url,review_count,schools,stars,state,url
tr_xyTPLCy_iBhg6GFL2Rw,"Shopping,Jewelry",Browne's Fine Jewelry,http://s3-media4.ak.yelpcdn.com/bphoto/nrbJiU5M8VeMRJBmngba-g/ms.jpg,5,University of Illinois - Urbana-Champaign,4.5,IL,http://www.yelp.com/biz/brownes-fine-jewelry-champaign
x4PUZZ_ueLOqVxH26YxlMQ,"Cafes,Restaurants",Courthouse Cafeteria,http://s3-media2.ak.yelpcdn.com/bphoto/Z1ekp4KrzoyUrmK3WBYIyQ/ms.jpg,2,California Polytechnic State University,3.5,CA,http://www.yelp.com/biz/courthouse-cafeteria-san-luis-obispo
p0IYQkaZ-NSkHu74MYCOCw,"Local Services,Dry Cleaning & Laundry",Metro Cleaners,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Maryland - College Park,2,MD,http://www.yelp.com/biz/metro-cleaners-hyattsville
mtpoFcw4x8W0C9Qhs_PYfw,"Dive Bars,Bars,Nightlife,Restaurants",Earl's On the Avenue,http://s3-media3.ak.yelpcdn.com/bphoto/XpfRCAvHCjbciGub7qXVDQ/ms.jpg,103,University of Washington,2.5,WA,http://www.yelp.com/biz/earls-on-the-avenue-seattle
ZF6u21h8tMJX_tNAlpJfKg,"Food,Coffee & Tea,Sandwiches,Restaurants",Princess Cafe,http://s3-media1.ak.yelpcdn.com/bphoto/aNuTUPFdmxLjOkXRp2Z4mA/ms.jpg,4,University of Waterloo,4.5,ON,http://www.yelp.ca/biz/princess-cafe-waterloo-2
IbOkRQ67dtiDms7wzrSBsw,"Hotels & Travel,Event Planning & Services,Hotels",Courtyard Hadley Amherst,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,7,University of Massachusetts - Amherst,4,MA,http://www.yelp.com/biz/courtyard-hadley-amherst-hadley
NhRYzLtnHbZivgUGjT8qFw,"American (New),Restaurants",Bocado,http://s3-media1.ak.yelpcdn.com/bphoto/HMosl-pXSccAGmFU09p-dA/ms.jpg,190,Georgia Institute of Technology,4,GA,http://www.yelp.com/biz/bocado-atlanta
86sXJvuh3R5XVuZxG3Ju4A,"Food,Farmers Market",Cambridgeport Farmers Market,http://s3-media3.ak.yelpcdn.com/bphoto/8s6E52sI0CcHIlKlokhsAQ/ms.jpg,6,"Massachusetts Institute of Technology,Harvard University",3.5,MA,http://www.yelp.com/biz/cambridgeport-farmers-market-cambridge
3voGNJExWsr5TQqVakY66A,"Food,Coffee & Tea",The Coffee Bean & Tea Leaf,http://s3-media2.ak.yelpcdn.com/bphoto/rGPySrlFNXpS617KMuchHQ/ms.jpg,49,California Institute of Technology,4,CA,http://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-pasadena
aXwFizrNvzPfwq0DZBXYaA,"Food,Specialty Food,Health Markets",GNC,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of California - Los Angeles,1.5,CA,http://www.yelp.com/biz/gnc-los-angeles-3
Jqen6sp6F30CMKF7XOJUbA,"Veterinarians,Pets",VCA Lafayette Animal Hospital,http://s3-media4.ak.yelpcdn.com/bphoto/bgH8B4CzL6ZdSUUO920GHQ/ms.jpg,3,Purdue University,4.5,IN,http://www.yelp.com/biz/vca-lafayette-animal-hospital-lafayette
WPLx6qwj-YXswEgWs0woEg,"Active Life,Gyms,Fitness & Instruction",Workout 24,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Illinois - Urbana-Champaign,2.5,IL,http://www.yelp.com/biz/workout-24-champaign
5ZU89ikfTJ3CJBh0Zgb9Xw,"Caterers,American (New),Event Planning & Services,Restaurants",Abigail's Restaurant,http://s3-media4.ak.yelpcdn.com/bphoto/I40zg6oMF_1lj6UV2n_dRQ/ms.jpg,111,"Massachusetts Institute of Technology,Harvard University",3.5,MA,http://www.yelp.com/biz/abigails-restaurant-cambridge
fEzgfxIbWXJYo9ttAYfjPQ,"Halal,Restaurants",120th Street Halal Cart,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,Columbia University,3,NY,http://www.yelp.com/biz/120th-street-halal-cart-new-york
JJj6nqHzZWGIKnNhBmcsPQ,"Optometrists,Laser Eye Surgery/Lasik,Ophthalmologists,Health and Medical,Doctors",Advanced Ophthalmology Institute,http://s3-media4.ak.yelpcdn.com/bphoto/u-0r_N0jnHk-jjZqwDgZNA/ms.jpg,5,University of California - San Diego,3.5,CA,http://www.yelp.com/biz/advanced-ophthalmology-institute-san-diego
gm9YBzKqckTX-3U6jNpQPw,"Jazz & Blues,Bars,Arts & Entertainment,Nightlife",Patrick Ryan's,http://s3-media1.ak.yelpcdn.com/bphoto/Et_DsGeF0n5rqE1mqay1Kw/ms.jpg,29,Columbia University,4,NY,http://www.yelp.com/biz/patrick-ryans-new-york
f15gDsx5V419ouVaILW7uw,Health and Medical,Baxter Chiropractics,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,California Polytechnic State University,5,CA,http://www.yelp.com/biz/baxter-chiropractics-san-luis-obispo
9pSwJ1k5Iyu9se4KYnsdGg,"Health and Medical,Physical Therapy",Olympic Physical Therapy,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Washington,4.5,WA,http://www.yelp.com/biz/olympic-physical-therapy-seattle
jZBRs1UCbylCpcTOQ5Bi3Q,"Mexican,Restaurants",Cinco De Mayo,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Virginia Tech,2,VA,http://www.yelp.com/biz/cinco-de-mayo-blacksburg
whMZfr4e4PURQ_zafb1sjg,"Breakfast & Brunch,Sandwiches,Restaurants",Lee's Sandwich Shop,http://s3-media4.ak.yelpcdn.com/bphoto/qfbZiWztRzLVIMsRqD5jlA/ms.jpg,5,"Massachusetts Institute of Technology,Harvard University",3.5,MA,http://www.yelp.com/biz/lees-sandwich-shop-cambridge
On0cNw-upBlzvkFff50WMQ,"Food,Coffee & Tea",Starbucks Coffee,http://s3-media1.ak.yelpcdn.com/bphoto/csgJVYgvQ8qJMmf1aYL9Jw/ms.jpg,52,University of California - San Diego,3,CA,http://www.yelp.com/biz/starbucks-coffee-la-jolla
CKtZX-G9AIOPIHPXOK56sg,"Local Services,Shoe Repair",Village Cobbler,http://s3-media2.ak.yelpcdn.com/bphoto/hrxQdmvzsPOOU2mAtIH_0g/ms.jpg,31,University of Southern California,5,CA,http://www.yelp.com/biz/village-cobbler-los-angeles
tkJRnUUhHqp3XB6SEQC7-g,"Tires,Automotive,Auto Repair",Midas Auto Service Experts,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of Pennsylvania,1,PA,http://www.yelp.com/biz/midas-auto-service-experts-philadelphia-4
1oAfS5mNrgwzfeYSN9wiJw,"Arts & Crafts,Shopping,Fabric Stores",Needleworks,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,University of Illinois - Urbana-Champaign,4.5,IL,http://www.yelp.com/biz/needleworks-champaign
y0xTHTPtxXTctQEKWVuGpg,"Food,Bakeries,Ice Cream & Frozen Yogurt",the bent spoon,http://s3-media3.ak.yelpcdn.com/bphoto/G6QkloZ5_QvNhmDNKbMo6A/ms.jpg,256,Princeton University,4.5,NJ,http://www.yelp.com/biz/the-bent-spoon-princeton
f2ggWe2Lw3cGeA5T7mk_ZA,"Mexican,Restaurants",Chu-Cho's Mexican,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,14,Virginia Tech,2,VA,http://www.yelp.com/biz/chu-chos-mexican-blacksburg
UqpGh_9phh0DZtvEj3_REw,"Health and Medical,Dentists,General Dentistry",Back Bay Dental Care,http://s3-media4.ak.yelpcdn.com/bphoto/M08AgmaHYLs0yHt2ftUGNQ/ms.jpg,16,"Massachusetts Institute of Technology,Harvard University",3,MA,http://www.yelp.com/biz/back-bay-dental-care-boston
SAfTTy8cBOyEcnj5JLFDsA,"Skin Care,Medical Spas,Health and Medical,Beauty and Spas",Bellanza Med Spa,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,California Institute of Technology,3,CA,http://www.yelp.com/biz/bellanza-med-spa-pasadena
ylgSCqDi8Bv2c4w9AonUQg,"Festivals,Arts & Entertainment",Festival of Books at UCLA,http://s3-media4.ak.yelpcdn.com/bphoto/q9kSNCIdIpXM5sVJSbyG-A/ms.jpg,36,University of California - Los Angeles,4,CA,http://www.yelp.com/biz/festival-of-books-at-ucla-los-angeles
vrCnZuoWHkJxTeSSFQiEHA,"Barbers,Beauty and Spas",Pro-Cuts,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,University of Texas - Austin,4.5,TX,http://www.yelp.com/biz/pro-cuts-austin
O-gcEUgvhd970xJJhy2FJw,"Doctors,Health and Medical,Obstetricians and Gynecologists","Tabsh Khalil, MD",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,16,University of California - Los Angeles,3.5,CA,http://www.yelp.com/biz/tabsh-khalil-md-los-angeles
zi-SYWaEyUGQST074-wN4Q,"Nail Salons,Beauty and Spas",Shadyside Nail Salon,http://s3-media3.ak.yelpcdn.com/bphoto/Rf3R20bjiJARqK70EVQiXQ/ms.jpg,14,Carnegie Mellon University,3,PA,http://www.yelp.com/biz/shadyside-nail-salon-pittsburgh
KQ9cAyXge_aYnMZ3DW_-Rg,"Mexican,Restaurants",Janitzio Mexican Restaurant,http://s3-media2.ak.yelpcdn.com/bphoto/OA9vVc6jt4JMDIDZKAKB9A/ms.jpg,32,University of Texas - Austin,3,TX,http://www.yelp.com/biz/janitzio-mexican-restaurant-austin
KxqgKI9TODZ3Z1_lPoTf2w,"Bakeries,Shopping,Florists,Food,Caterers,Specialty Food,Event Planning & Services,Flowers & Gifts,Fruits & Veggies",Atkins Fruit Bowl,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,University of Massachusetts - Amherst,5,MA,http://www.yelp.com/biz/atkins-fruit-bowl-amherst
D9GE6N0ZJINYj0vjhEXjZw,"Hotels & Travel,Event Planning & Services,Hotels",Rodeway Inn-University Downtown,http://s3-media2.ak.yelpcdn.com/bphoto/obgkyd27EX1eAN0N4tx16A/ms.jpg,3,University of Texas - Austin,3,TX,http://www.yelp.com/biz/rodeway-inn-university-downtown-austin
Fs2cgsKMJM1Bffjxa-0wHQ,"Herbs and Spices,Specialty Food,Food",Lhasa Karnak Herb Company,http://s3-media3.ak.yelpcdn.com/bphoto/bqOLiWNPeTkSJ-Fi6n50mw/ms.jpg,48,University of California at Berkeley,4.5,CA,http://www.yelp.com/biz/lhasa-karnak-herb-company-berkeley-2
Hbr1hqU5khD6txgSq2pATA,"Libraries,Public Services & Government",Robert Crown Law Library,http://s3-media2.ak.yelpcdn.com/bphoto/VkNXvSIeECMV3yvSje3qcA/ms.jpg,2,Stanford University,4,CA,http://www.yelp.com/biz/robert-crown-law-library-stanford
YP_o3Y9Da8QoiC-tA9Fvgw,"Coffee & Tea,Music Venues,Food,Bagels,Arts & Entertainment,Nightlife",Ground Zero Performance Cafe,http://s3-media3.ak.yelpcdn.com/bphoto/4MDQ_OLjtwjHVkybh3b8YQ/ms.jpg,50,University of Southern California,4,CA,http://www.yelp.com/biz/ground-zero-performance-cafe-los-angeles
IcIqyNdDl4qz7BjSs0uRVQ,"Specialty Food,Ethnic Food,Food",Mi Ranchito,http://s3-media1.ak.yelpcdn.com/bphoto/U84P5_8IcsREvFiBDab55Q/ms.jpg,6,Carnegie Mellon University,3,PA,http://www.yelp.com/biz/mi-ranchito-pittsburgh
S1dI0cfa5i8X7TxJLzyBHg,"Barbers,Beauty and Spas",Varsity Barber Shop,http://s3-media1.ak.yelpcdn.com/bphoto/ABWh8k7g0o1qymfaVFinkQ/ms.jpg,10,University of Michigan - Ann Arbor,4,MI,http://www.yelp.com/biz/varsity-barber-shop-ann-arbor
RCGryVRZqKvnDH4Yyhhe8w,"Food,Grocery",Wegmans Food and Pharmacy,http://s3-media2.ak.yelpcdn.com/bphoto/ZSIlr0G6wPkBI-x7rCOkQg/ms.jpg,59,Princeton University,4.5,NJ,http://www.yelp.com/biz/wegmans-food-and-pharmacy-princeton
aJBwdz6jmK_IbOOxvE9u0Q,"Auto Repair,Automotive",My Mechanic,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,Rice University,3,TX,http://www.yelp.com/biz/my-mechanic-houston-3
Q5b0LCx-XryPmy89DfcP3A,"Chinese,Restaurants",Star Wok,http://s3-media1.ak.yelpcdn.com/bphoto/3J06X_Bko3gVTQplilOvJA/ms.jpg,13,Harvey Mudd College,3.5,CA,http://www.yelp.com/biz/star-wok-claremont
5TkOJ3fHTuD6tzqWArTjiA,"Local Services,Sewing & Alterations",Nonpareil Studio,http://s3-media4.ak.yelpcdn.com/bphoto/PPv9FHu0k0Vq4ir7nOBQTA/ms.jpg,14,University of Michigan - Ann Arbor,5,MI,http://www.yelp.com/biz/nonpareil-studio-ann-arbor
LdI-o0yH_vtqoFf_ageDpA,"Health and Medical,Urgent Care",UPMC Urgent Care,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,Carnegie Mellon University,4.5,PA,http://www.yelp.com/biz/upmc-urgent-care-pittsburgh-2
Ysm_SeAp7emGRqXnYFYjFw,"Local Services,Printing Services",Rams Copy Center,http://s3-media2.ak.yelpcdn.com/bphoto/f1CXjW5jlLKkdF6gDY79DQ/ms.jpg,7,University of Washington,4.5,WA,http://www.yelp.com/biz/rams-copy-center-seattle
gw26vlrE_vd15ji8mih3bw,"Books, Mags, Music and Video,Shopping,Bookstores",Jane Addams Book Shop,http://s3-media1.ak.yelpcdn.com/bphoto/7xL9O3nIw-9gFGt5XVD_GQ/ms.jpg,10,University of Illinois - Urbana-Champaign,4.5,IL,http://www.yelp.com/biz/jane-addams-book-shop-champaign
koYM3ai3zUJ5_Mhj6yyGuQ,"Hair Salons,Beauty and Spas",Headlines Salon Inc,http://s3-media2.ak.yelpcdn.com/bphoto/hl3_1Dzvq9Iv08klKCtJEQ/ms.jpg,20,University of Washington,3.5,WA,http://www.yelp.com/biz/headlines-salon-inc-seattle
y2m_gh_DnlZ_pGs9RsLdzQ,"Cafes,Restaurants",Cafe 88,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,University of California - San Diego,2,CA,http://www.yelp.com/biz/cafe-88-san-diego
rk7aFwxRk7Abeoyn_by79w,"Food,Ice Cream & Frozen Yogurt",Swirll,http://s3-media4.ak.yelpcdn.com/bphoto/AqEmlZ-ZDT_sx9bJT735cA/ms.jpg,39,University of Texas - Austin,3,TX,http://www.yelp.com/biz/swirll-austin
YfKZh6Op-PmuKyzZu_DMGQ,"Pubs,Bars,Nightlife,Restaurants",Peter's Pub,http://s3-media2.ak.yelpcdn.com/bphoto/V7MOGm3iC1pcAyUrCbXVrw/ms.jpg,21,Carnegie Mellon University,3,PA,http://www.yelp.com/biz/peters-pub-pittsburgh
m3l7j4vVyA34YsP_IzdZVA,"Active Life,Trainers,Fitness & Instruction",Meaghan Faragasso,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,University of California - San Diego,4,CA,http://www.yelp.com/biz/meaghan-faragasso-san-diego
V3ZBdHz2o9qYYGoSQ9wC1A,"Health and Medical,Dentists,General Dentistry","Peter J McDonald, DMD",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,8,"Massachusetts Institute of Technology,Harvard University",3,MA,http://www.yelp.com/biz/peter-j-mcdonald-dmd-cambridge
XaEmygB_ZLhPuj0wVQYv_g,"Women's Clothing,Men's Clothing,Fashion,Shopping",Wilkes Bashford,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,18,Stanford University,2.5,CA,http://www.yelp.com/biz/wilkes-bashford-palo-alto
5FJdQwSolZ9WQMnFZ5Bvew,"Professional Services,Lawyers",Shannon Glover,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of California - San Diego,5,CA,http://www.yelp.com/biz/shannon-glover-la-jolla
B0C8R0VWh_6HEzpLhKocGA,"American (New),Restaurants",Logan Restaurant,http://s3-media2.ak.yelpcdn.com/bphoto/WE759BqMxmlQ2DyXSgniIA/ms.jpg,95,University of Michigan - Ann Arbor,4,MI,http://www.yelp.com/biz/logan-restaurant-ann-arbor
oBsbQlzSdK7XozGE6v1F4w,"Doctors,Hospitals,Health and Medical,Medical Centers",University of Pittsburgh Medical Center,http://s3-media4.ak.yelpcdn.com/bphoto/w1Iy5h718kljPmWNYTjz3Q/ms.jpg,4,Carnegie Mellon University,4,PA,http://www.yelp.com/biz/university-of-pittsburgh-medical-center-pittsburgh-2
ysED_563t-tMmi85Y2GIsw,"Food,Beer, Wine & Spirits,Chicken Wings,Restaurants",Wing Fiesta,http://s3-media2.ak.yelpcdn.com/bphoto/E3Ar7o6MNCmrdAhws-B06Q/ms.jpg,5,University of California at Berkeley,4,CA,http://www.yelp.com/biz/wing-fiesta-berkeley
HFx2yLuVdHSx9ij7JshQHQ,"Grocery,Food,Specialty Food,Delis,Meat Shops,Restaurants",Muzio's Grocery,http://s3-media4.ak.yelpcdn.com/bphoto/4c0EWs32DnSGf_ycT16H3A/ms.jpg,39,California Polytechnic State University,3.5,CA,http://www.yelp.com/biz/muzios-grocery-san-luis-obispo
7Q2BCFpY-VOezpkcAVmsbg,"Bars,Nightlife",Grand Prize Bar,http://s3-media1.ak.yelpcdn.com/bphoto/e1rOevG1_lGvFhVfjExpHQ/ms.jpg,94,Rice University,4,TX,http://www.yelp.com/biz/grand-prize-bar-houston
rcu96dLkUGU4Naj7GqOHDQ,"Sandwiches,Restaurants",Foley's Deli,http://s3-media4.ak.yelpcdn.com/bphoto/VSh882YnUFyjmhHiitfebg/ms.jpg,2,University of California at Berkeley,5,CA,http://www.yelp.com/biz/foleys-deli-berkeley
J9Yufym0BqTYVNTqW-n3ag,"Wine Bars,Bars,American (New),Nightlife,Restaurants",Perk's,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,7,Columbia University,3,NY,http://www.yelp.com/biz/perks-new-york
5SNSoEMZpMgg0D_vfaGL5w,Restaurants,Boston Chowda Co,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,7,"Massachusetts Institute of Technology,Harvard University",2.5,MA,http://www.yelp.com/biz/boston-chowda-co-cambridge
oNY291brJBC1G9OLDnLNmA,"Shopping,Photography Stores & Services,Drugstores",Bartell Drugs,http://s3-media1.ak.yelpcdn.com/bphoto/E_8T14CC-5dKj1mE-uJ6LQ/ms.jpg,21,University of Washington,3.5,WA,http://www.yelp.com/biz/bartell-drugs-seattle-8
UoBqaZd-EkXpW4ovrcUGbg,Active Life,Rice University Running Trail,http://s3-media3.ak.yelpcdn.com/bphoto/CeHWdxU0N8o6EmpWlYwzeg/ms.jpg,32,Rice University,4,TX,http://www.yelp.com/biz/rice-university-running-trail-houston
LxHcL5bM_4sIi58I-q2hig,"Barbeque,Restaurants",Mo's Smokehouse BBQ,http://s3-media4.ak.yelpcdn.com/bphoto/f-OSR42rXtA0z-VbGccLdw/ms.jpg,137,California Polytechnic State University,3.5,CA,http://www.yelp.com/biz/mos-smokehouse-bbq-san-luis-obispo
JSkCaAfG90zddwm9AwRvLA,"Massage,Beauty and Spas",Christina Francis Massage Therapy,http://s3-media1.ak.yelpcdn.com/bphoto/j4sUmOjeIsM7_VX0qMowqQ/ms.jpg,4,"Massachusetts Institute of Technology,Harvard University",5,MA,http://www.yelp.com/biz/christina-francis-massage-therapy-cambridge
uBWdJ5EHdmspdwOSyDIKJQ,"Arts & Entertainment,Cinema",The Atlanta Film Festival,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Georgia Institute of Technology,4,GA,http://www.yelp.com/biz/the-atlanta-film-festival-atlanta
fIkxWG7ZE-4lfRYF3WsXVQ,"Italian,Restaurants",Trevisio,http://s3-media4.ak.yelpcdn.com/bphoto/MhkRig4z6-BSyIYLE_4_Bg/ms.jpg,14,Rice University,3.5,TX,http://www.yelp.com/biz/trevisio-houston
TKZML69z7ZHoppAnclWOlg,"Bars,Nightlife",Dee Dee's Tavern,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Rensselaer Polytechnic Institute,3.5,NY,http://www.yelp.com/biz/dee-dees-tavern-latham
V4m3XB30ncaiOc7NHUvALg,"Doctors,Health and Medical","Mel Kurtulus, MD",http://s3-media4.ak.yelpcdn.com/bphoto/cnwhGmw7H8WtjqmckY0ccQ/ms.jpg,3,University of California - San Diego,5,CA,http://www.yelp.com/biz/mel-kurtulus-md-la-jolla
R44E8t_EPzd5vJgr9a_FhQ,"Food,Grocery",Expo-E-Mart,http://s3-media4.ak.yelpcdn.com/bphoto/7Y0V1tCmzknwGOb4pvAZVg/ms.jpg,2,University of Maryland - College Park,4,MD,http://www.yelp.com/biz/expo-e-mart-takoma-park
YHgQu150dXDDYIcImnQXbA,"Automotive,Auto Glass Services",Shades of Glass,http://s3-media2.ak.yelpcdn.com/bphoto/44hLS-klQmYh-bq96hYdNA/ms.jpg,4,Harvey Mudd College,5,CA,http://www.yelp.com/biz/shades-of-glass-upland-2
lAZbHUAQpBZtK2bd6o96eQ,"Seafood,Restaurants",O'Hara's Fish House,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Pennsylvania,2.5,PA,http://www.yelp.com/biz/o-haras-fish-house-philadelphia
lSXdgjif3mFO3RhBhkltHg,"Food,Ice Cream & Frozen Yogurt,Sandwiches,Restaurants",Teaberry Frozen Yogurt & Cafe,http://s3-media2.ak.yelpcdn.com/bphoto/mAXpCSV2p5KVcuZNFahVSw/ms.jpg,17,California Polytechnic State University,4.5,CA,http://www.yelp.com/biz/teaberry-frozen-yogurt-and-cafe-san-luis-obispo
jFT6OdowrTlzt0VeJoStkg,"Food,Donuts,Coffee & Tea",Dunkin Donuts,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,Brown University,4,RI,http://www.yelp.com/biz/dunkin-donuts-providence-10
VcFkkkmX22_5LgTc8oRYgQ,"Women's Clothing,Fashion,Shopping",Juniper,http://s3-media3.ak.yelpcdn.com/bphoto/5fL7o5sk0H8fUq7KqGUnpQ/ms.jpg,3,Purdue University,4,IN,http://www.yelp.com/biz/juniper-west-lafayette
2s29QnMGTqG6Tt4cBB-XMw,"Bars,Sports Bars,Nightlife",Home Plate Sports Cafe,http://s3-media2.ak.yelpcdn.com/bphoto/UNLf8OO9C2Tf11NfoKjI6Q/ms.jpg,48,University of California - San Diego,3.5,CA,http://www.yelp.com/biz/home-plate-sports-cafe-san-diego
eQCnk--ts5DB_lzonZZB1g,"Hotels & Travel,Event Planning & Services,Hotels",Shadyside Inn Suites,http://s3-media1.ak.yelpcdn.com/bphoto/6WNnVJUQNPWoxsUKrE0I3w/ms.jpg,11,Carnegie Mellon University,3.5,PA,http://www.yelp.com/biz/shadyside-inn-suites-pittsburgh
5_TyVJnm7dfJVwmV9QDZWg,"Arts & Entertainment,Art Galleries,Shopping",Ruth Chandler Williamson Gallery - Scripps College,http://s3-media3.ak.yelpcdn.com/bphoto/Hy2sGp-joy7026WB37XKRw/ms.jpg,2,Harvey Mudd College,1,CA,http://www.yelp.com/biz/ruth-chandler-williamson-gallery-scripps-college-claremont
lu1rX1xpg7hbcWPnfOWMMQ,"Food,Coffee & Tea,Juice Bars & Smoothies,Chinese,Restaurants",Quickly,http://s3-media1.ak.yelpcdn.com/bphoto/JO3TcHpq4YCWamCdry5eFA/ms.jpg,15,Brown University,3,RI,http://www.yelp.com/biz/quickly-providence
xVP-RyBgRj8gSSZuZkabkQ,"Books, Mags, Music and Video,Shopping,Antiques,Bookstores",Kaleidoscope Books and Collectibles,http://s3-media3.ak.yelpcdn.com/bphoto/3sYJjBgPOxPWAni_IgC2WA/ms.jpg,3,University of Michigan - Ann Arbor,4.5,MI,http://www.yelp.com/biz/kaleidoscope-books-and-collectibles-ann-arbor-2
CZSLn0w5xUESdprbfINn8w,"Sporting Goods,Bikes,Shopping",Proteus Bicycles,http://s3-media2.ak.yelpcdn.com/bphoto/wPY5t7g3BBXw3MZfPV7oYw/ms.jpg,22,University of Maryland - College Park,5,MD,http://www.yelp.com/biz/proteus-bicycles-college-park
227TNrvmkY_GxrdV_WQ5Ng,"Shopping,Cosmetics & Beauty Supply,Beauty and Spas",Blue Mercury,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,12,Princeton University,3,NJ,http://www.yelp.com/biz/blue-mercury-princeton
-3m_nXlyvdKAVNNmVirpGQ,"Middle Eastern,Halal,Restaurants",Rana Halal Cuisine,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Pennsylvania,2,PA,http://www.yelp.com/biz/rana-halal-cuisine-philadelphia
01SFTknA3bep0dmeWTHy3w,"Nail Salons,Beauty and Spas",Ideal Nails,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Harvey Mudd College,3,CA,http://www.yelp.com/biz/ideal-nails-claremont
LObXXuWnjJ9hlAgchkuGeQ,"Hotels & Travel,Event Planning & Services,Hotels",Regency Suites Hotel,http://s3-media1.ak.yelpcdn.com/bphoto/AK5Kf9KpqrRWM-PXIFvSSQ/ms.jpg,9,Georgia Institute of Technology,4,GA,http://www.yelp.com/biz/regency-suites-hotel-atlanta
l4o3Ec2Kf8OGhbeBMlfi_Q,Local Flavor,Yelp Field Trip - You Call That Art?,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of California at Berkeley,5,CA,http://www.yelp.com/biz/yelp-field-trip-you-call-that-art-berkeley
L4r6klm7FG4QBbNe8gu5-A,"Food,Coffee & Tea",The Commonplace Coffeehouse,http://s3-media3.ak.yelpcdn.com/bphoto/qTJa7vcGbOmFmUmInjqsNQ/ms.jpg,31,Carnegie Mellon University,4.5,PA,http://www.yelp.com/biz/the-commonplace-coffeehouse-pittsburgh
StgJPTCuy9wDOV2XrZD2dw,,Taco Bell At Cambridgeside Galleria,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,"Massachusetts Institute of Technology,Harvard University",4,MA,http://www.yelp.com/biz/taco-bell-at-cambridgeside-galleria-cambridge
